elapsed_seconds,Right_Shoulder_Pitch,Right_Shoulder_Yaw,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist,Left_Shoulder_Pitch,Left_Shoulder_Yaw,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist,Mouth,Neck_nod,Neck_rotation
3.8633,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1938,1800
3.9729,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,1783
4.0818,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1938,1783
4.1917,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1943,1783
4.3011,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1957,1783
4.4107,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1991,1783
4.5202,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2038,1783
4.6294,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2074,1783
4.739,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2092,1783
4.8488,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2078,1783
4.9587,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2030,1783
5.0685,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1980,1783
5.1776,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1961,1783
5.2868,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1973,1783
5.3962,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2006,1783
5.5056,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2038,1783
5.6168,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2061,1783
5.7264,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2063,1783
5.836,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2034,1783
5.9457,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1992,1783
6.0552,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1956,1783
6.1648,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1941,1783
6.2743,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1937,1783
6.384,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1937,1790
6.4938,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,1848
6.6032,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,1896
6.7128,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,1915
6.8223,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,1961
6.9316,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2021
7.0408,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2067
7.1504,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2078
7.2601,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2075
7.3712,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2080
7.4809,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2081
7.5902,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2095
7.6995,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2147
7.8097,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2228
7.9192,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2295
8.0289,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2295
8.1383,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2295
8.2474,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2295
8.3568,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2295
8.4669,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2291
8.5762,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2230
8.6857,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1937,2172
8.7951,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1938,2150
8.905,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1941,2108
9.0149,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1951,2051
9.124,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1959,2037
9.2333,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1961,2039
9.3426,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1971,2041
9.452,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2013,2040
9.5612,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2066,2032
9.6701,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2078,2025
9.7794,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2051,2021
9.889,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2007,2021
9.9985,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1971,2024
10.1083,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1963,2025
10.2178,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1995,2025
10.3272,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2045,2023
10.4365,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2071,2019
10.5537,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2055,2019
10.6634,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,2015,2021
10.7728,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1973,2026
10.8824,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1936,2026
10.9927,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2051,1935,2023
11.1018,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2051,1935,2020
11.2112,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1935,2023
11.3204,2026,2625,1909,2276,1997,1977,1978,2368,2048,2111,2050,1935,2020
